rbins	hottemp
5.0	0.694676596317
15.0	0.622427998434
25.0	0.651633548695
35.0	0.663269472323
45.0	0.693647975341
55.0	0.70874432441
65.0	0.758207267587
75.0	1.256251772
85.0	1.06152457015
95.0	1.45449928279
105.0	1.54751987571
115.0	3.96214348691
125.0	4.27130987913
135.0	3.45523287025
145.0	7.75367512593
155.0	4.78958316303
165.0	5.69698238312
175.0	2.54627256042
185.0	2.86898132865
195.0	4.4736942588
205.0	2.22959809146
215.0	2.71566173708
225.0	3.10933446245
235.0	4.0842383061
245.0	3.2726754633
255.0	3.96549060046
265.0	5.45980501162
275.0	4.12841848268
285.0	3.29625529856
295.0	5.04596704463
305.0	3.26642087913
315.0	3.29237863029
325.0	13.0323983927
335.0	25.2612879329
345.0	3.68733978744
355.0	4.13612784025
365.0	2.08939149219
375.0	41.6113836468
385.0	6.21682361687
395.0	1.94173739849
405.0	4.51169054953
415.0	6.55150404222
425.0	4.53885266459
435.0	6.87368568969
445.0	3.70604308925
455.0	1.69764607031
465.0	3.63927642461
475.0	2.40551405295
485.0	5.74071793028
495.0	1.56669819616
505.0	1.55216221079
515.0	1.38345493273
525.0	1.41209114551
535.0	1.29158212342
545.0	1.14672388954
555.0	1.89833028373
565.0	1.45460763778
575.0	1.29427897991
585.0	1.12405008206
595.0	1.66009586139
605.0	1.34496483188
615.0	1.42339945975
625.0	1.46794271927
635.0	1.25251050905
645.0	1.26878282517
655.0	4.96705139714
665.0	2.06714775403
675.0	8.78392455563
685.0	6.89853596665
695.0	1.58402240718
705.0	2.93055850629
715.0	3.97828544764
725.0	1.60927647364
735.0	1.18834934429
745.0	2.0138080581
755.0	1.21024402007
765.0	1.09483586044
775.0	1.26931526264
785.0	3.39532460815
795.0	1.11111236146
805.0	1.45531745208
815.0	6.39771876036
825.0	2.86975029568
835.0	0.987218972515
845.0	1.12306354855
855.0	1.14659699942
865.0	1.15506563981
875.0	3.65852469696
885.0	1.47189159014
895.0	1.09944407869
905.0	1.25837686014
915.0	1.0910152071
925.0	1.19364849676
935.0	1.40441971726
945.0	1.14250869276
955.0	1.41033054111
965.0	0.990325593382
975.0	1.33578223472
985.0	1.33659587609
995.0	1.64081272581
