rbins	hottemp
5.0	1.02941799086
15.0	0.804898502699
25.0	0.70077025922
35.0	0.737471127186
45.0	0.80083906721
55.0	0.695055329092
65.0	0.704122839744
75.0	0.687826646447
85.0	0.641927660461
95.0	0.628139075221
105.0	0.658801298696
115.0	0.647474664656
125.0	0.830136353434
135.0	0.704895340395
145.0	0.736874309129
155.0	0.981489888592
165.0	0.736255587308
175.0	0.836534161494
185.0	0.698153547705
195.0	1.4085590513
205.0	0.713218669968
215.0	0.870770468442
225.0	0.780938187257
235.0	0.785645646882
245.0	0.863726471659
255.0	1.23991025283
265.0	0.918722323712
275.0	1.30966277531
285.0	0.936515657331
295.0	1.15973037214
305.0	1.50786445486
315.0	0.705984962796
325.0	0.795644531516
335.0	0.868523348533
345.0	0.65670703756
355.0	2.22062447129
365.0	0.727763035998
375.0	0.687833124774
385.0	0.616969438833
395.0	0.651642715618
405.0	0.68352458398
415.0	0.980824567803
425.0	0.674110383416
435.0	0.681441386422
445.0	0.71489219227
455.0	0.753529358729
465.0	0.653663556453
475.0	0.685803884435
485.0	0.745288918012
495.0	0.705087111205
505.0	0.697761794619
515.0	0.733507088578
525.0	0.867504083848
535.0	0.73677496053
545.0	0.669952882982
555.0	0.65753543514
565.0	0.690863916623
575.0	0.717669616223
585.0	0.685458541363
595.0	0.822156871011
605.0	0.89739489561
615.0	0.766970288821
625.0	0.771844987492
635.0	0.765399202971
645.0	0.757062835753
655.0	0.746462443881
665.0	0.730919376731
675.0	0.956913150643
685.0	0.798478106349
695.0	1.00889814306
705.0	1.02919361467
715.0	0.920670159905
725.0	0.974147999115
735.0	0.966354869883
745.0	0.964796303135
755.0	1.09693092004
765.0	1.16487765845
775.0	1.43058744021
785.0	1.14011846169
795.0	1.06800587646
805.0	1.15218980475
815.0	1.25878007161
825.0	1.17847928695
835.0	1.19048633012
845.0	1.07621747664
855.0	1.16901985375
865.0	1.14436178698
875.0	1.12947052323
885.0	1.63544857742
895.0	0.935974465702
905.0	1.02891791634
915.0	1.01954733592
925.0	1.17882807372
935.0	1.24623671185
945.0	1.08371524137
955.0	1.02310626073
965.0	1.57180319271
975.0	1.09496661638
985.0	1.98373440267
995.0	1.13624425918
