rbins	hottemp
5.0	1.02744007638
15.0	0.725972742458
25.0	0.645498779342
35.0	0.614994239838
45.0	0.597951222771
55.0	0.590222654941
65.0	0.592243954508
75.0	0.655804152023
85.0	0.649894178016
95.0	0.643229676907
105.0	0.756081550075
115.0	0.907352889357
125.0	1.23826375144
135.0	1.38200800184
145.0	1.34737656864
155.0	1.42160260493
165.0	1.21836928365
175.0	1.40835026447
185.0	1.34928431227
195.0	1.69171670611
205.0	1.24832235962
215.0	2.3399712134
225.0	1.11235183726
235.0	1.67555204954
245.0	1.25194416366
255.0	1.30672893665
265.0	1.74784913533
275.0	1.58998450772
285.0	2.53130044977
295.0	1.80961647662
305.0	2.38514032043
315.0	1.65256264771
325.0	0.745255606077
335.0	1.29032186852
345.0	1.03741534162
355.0	2.19618010241
365.0	1.16206699707
375.0	0.760720024561
385.0	0.813877362632
395.0	1.12502411451
405.0	1.26272327412
415.0	0.985694686777
425.0	0.849310350693
435.0	1.20992702808
445.0	1.23951384256
455.0	0.93548080359
465.0	0.86099180146
475.0	1.92680231278
485.0	0.808133662492
495.0	0.682767883478
505.0	0.929701610875
515.0	0.677842759747
525.0	0.687980740035
535.0	0.828854338905
545.0	1.60988764842
555.0	1.52323051702
565.0	1.02185674034
575.0	5.0754165124
585.0	1.77487117652
595.0	1.97973420643
605.0	1.13371858289
615.0	3.39305012353
625.0	0.91477975544
635.0	0.832520335091
645.0	0.635939055835
655.0	0.999315902362
665.0	0.661363149469
675.0	0.668897945672
685.0	0.632604554705
695.0	0.639557243607
705.0	0.599730845175
715.0	2.70602333124
725.0	0.643559012309
735.0	3.54004372595
745.0	0.707659000996
755.0	0.679364403781
765.0	0.653867968089
775.0	0.747811096299
785.0	0.620225432192
795.0	0.643811999316
805.0	0.60886846186
815.0	1.16420346497
825.0	1.57264038704
835.0	0.670110819651
845.0	0.907621877373
855.0	1.09403134963
865.0	0.601616459093
875.0	1.58250804446
885.0	0.749735892366
895.0	5.91369099053
905.0	0.655405392776
915.0	0.789022864636
925.0	1.02779088604
935.0	0.785125040524
945.0	2.31281644859
955.0	0.654710440579
965.0	0.581307622461
975.0	0.599750925576
985.0	0.783562771841
995.0	1.14308391822
