rbins	hottemp
5.0	0.683364082445
15.0	0.626714418133
25.0	0.596563541779
35.0	0.575617549689
45.0	0.538595441773
55.0	0.502756078347
65.0	0.465107356829
75.0	0.42814583644
85.0	0.401413721556
95.0	0.387277355817
105.0	0.375127844163
115.0	0.363924865173
125.0	0.355952291455
135.0	0.350132685076
145.0	0.347486422051
155.0	0.342692422381
165.0	0.337262916615
175.0	0.332411875221
185.0	0.320875742505
195.0	0.307709383357
205.0	0.297747708818
215.0	0.292449223727
225.0	0.283571883238
235.0	0.281902220345
245.0	0.274315283368
255.0	0.268973814098
265.0	0.266257889802
275.0	0.258277255083
285.0	0.253157281798
295.0	0.248782556529
305.0	0.245062592422
315.0	0.237048740821
325.0	0.227473617231
335.0	0.22116842476
345.0	0.215906303259
355.0	0.211337615598
365.0	0.20469887252
375.0	0.199531760953
385.0	0.194346095089
395.0	0.189515927345
405.0	0.185380843953
415.0	0.181409940413
425.0	0.178302997381
435.0	0.176074221406
445.0	0.173669565512
455.0	0.171734814677
465.0	0.170182791691
475.0	0.169266243796
485.0	0.168174309957
495.0	0.167788647507
505.0	0.166995409803
515.0	0.1663343335
525.0	0.165976138
535.0	0.165659779121
545.0	0.165330302232
555.0	0.165418973654
565.0	0.165734105221
575.0	0.169351890575
585.0	0.167140529265
595.0	0.16765153734
605.0	0.168699899283
615.0	0.171081222786
625.0	0.167599134218
635.0	0.167563358258
645.0	0.167679278528
655.0	0.16799642852
665.0	0.168499362747
675.0	0.16886257453
685.0	0.169633096786
695.0	0.170288512603
705.0	0.171208175716
715.0	0.174864431123
725.0	0.17304659234
735.0	0.17725991114
745.0	0.174783440328
755.0	0.175224612315
765.0	0.174792147551
775.0	0.174599128148
785.0	0.175246731918
795.0	0.175144945663
805.0	0.174202906359
815.0	0.174704123226
825.0	0.174356824069
835.0	0.172741487215
845.0	0.171543135747
855.0	0.170933799728
865.0	0.169584262621
875.0	0.169112557903
885.0	0.165453479169
895.0	0.170503692854
905.0	0.162914784003
915.0	0.162489824922
925.0	0.163280846114
935.0	0.161997925463
945.0	0.164886421137
955.0	0.16209051632
965.0	0.162228515022
975.0	0.162291734483
985.0	0.163334707912
995.0	0.162976516734
