rbins	hottemp
5.0	0.566533945406
15.0	0.467049918
25.0	0.503262868819
35.0	0.521777531854
45.0	0.522984985691
55.0	0.483140571185
65.0	0.498829936367
75.0	0.483813934652
85.0	0.472347685266
95.0	0.480023779447
105.0	0.48017200997
115.0	0.457033097413
125.0	0.453587290262
135.0	0.413721498906
145.0	0.411934327344
155.0	0.415459990548
165.0	0.390521659613
175.0	0.386555207361
185.0	0.381708352328
195.0	0.408780825632
205.0	0.389634839419
215.0	0.399885310153
225.0	0.396611380955
235.0	0.394530005466
245.0	0.390389918632
255.0	0.396360857321
265.0	0.357155000608
275.0	0.351986855545
285.0	0.331976247382
295.0	0.332450605788
305.0	0.334111813496
315.0	0.30585765192
325.0	0.299822459858
335.0	0.293488839286
345.0	0.283367607381
355.0	0.293424442938
365.0	0.272162508954
375.0	0.265623916418
385.0	0.259467895554
395.0	0.25430115541
405.0	0.249824144797
415.0	0.246113387249
425.0	0.241462274038
435.0	0.238410456073
445.0	0.23611601193
455.0	0.23498199026
465.0	0.233099430906
475.0	0.23233441173
485.0	0.231880461514
495.0	0.231235208679
505.0	0.230163806703
515.0	0.229034133802
525.0	0.228460845432
535.0	0.225310242498
545.0	0.222670957927
555.0	0.221040793183
565.0	0.218914111135
575.0	0.216356756212
585.0	0.214277839543
595.0	0.213403433784
605.0	0.212167240399
615.0	0.209777702514
625.0	0.207331151096
635.0	0.205154838659
645.0	0.202750940124
655.0	0.200660489851
665.0	0.198007350588
675.0	0.196611095673
685.0	0.194094691274
695.0	0.19239657642
705.0	0.191139467253
715.0	0.188601425667
725.0	0.186444521463
735.0	0.184049690501
745.0	0.18186528198
755.0	0.179796963179
765.0	0.178722225508
775.0	0.178438051746
785.0	0.176076566097
795.0	0.175481098913
805.0	0.174357968011
815.0	0.172937259431
825.0	0.170906580182
835.0	0.170010831211
845.0	0.168548764373
855.0	0.168810563692
865.0	0.167550671362
875.0	0.166921365063
885.0	0.168550321165
895.0	0.166503417554
905.0	0.165371547742
915.0	0.164203959668
925.0	0.164518227824
935.0	0.164148214086
945.0	0.163190855306
955.0	0.163032815305
965.0	0.165195625771
975.0	0.163313375608
985.0	0.165878263474
995.0	0.162730727677
