rbins	hottemp
5.0	0.619339238584
15.0	0.495208627476
25.0	0.474439389704
35.0	0.485160403344
45.0	0.495015720044
55.0	0.459498298623
65.0	0.439026351007
75.0	0.448094268217
85.0	0.418014965189
95.0	0.415833556581
105.0	0.413092001937
115.0	0.421503203867
125.0	0.384602129816
135.0	0.359351958239
145.0	0.378594678774
155.0	0.362082156345
165.0	0.366991652803
175.0	0.354886081557
185.0	0.343821657762
195.0	0.33775316834
205.0	0.325513417601
215.0	0.324593314886
225.0	0.329244629134
235.0	0.3284224157
245.0	0.310581036682
255.0	0.300027011122
265.0	0.296806246611
275.0	0.285425511393
285.0	0.273108013373
295.0	0.273343663536
305.0	0.257800626854
315.0	0.253843798788
325.0	0.298430663048
335.0	0.340091291149
345.0	0.227507491599
355.0	0.217141560611
365.0	0.208881852803
375.0	0.317436760111
385.0	0.207340793348
395.0	0.189645521337
405.0	0.188781796939
415.0	0.186405946048
425.0	0.176852702955
435.0	0.169025603069
445.0	0.157571874978
455.0	0.148990878161
465.0	0.148529769627
475.0	0.143146561822
485.0	0.148339896341
495.0	0.139138796046
505.0	0.138788114375
515.0	0.136310888302
525.0	0.135443315035
535.0	0.135718830596
545.0	0.134858569979
555.0	0.1356999445
565.0	0.1371882951
575.0	0.138265500516
585.0	0.138179017107
595.0	0.13941349813
605.0	0.14010645065
615.0	0.14104188292
625.0	0.141481052281
635.0	0.141886652104
645.0	0.142556727413
655.0	0.148291636677
665.0	0.146532169823
675.0	0.160051208166
685.0	0.160156052171
695.0	0.148468726896
705.0	0.153763670403
715.0	0.155931846043
725.0	0.152971757441
735.0	0.153815551821
745.0	0.156366436696
755.0	0.153370444971
765.0	0.153120778665
775.0	0.153864140675
785.0	0.161040871355
795.0	0.155417707787
805.0	0.159203126072
815.0	0.18647889404
825.0	0.171086617806
835.0	0.159227308738
845.0	0.159114122474
855.0	0.158479834453
865.0	0.160613008079
875.0	0.190590420692
885.0	0.164026804847
895.0	0.156241748956
905.0	0.163933260353
915.0	0.15527898846
925.0	0.152338978966
935.0	0.154024413355
945.0	0.151944560579
955.0	0.154279342246
965.0	0.144613305625
975.0	0.150506202407
985.0	0.147763479749
995.0	0.145713890287
