redshift	R500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	325.35	0.776292087708	374275643451.0	421549365445.0	2.83607351785e+12
0.030527243818	320.65	0.799523081501	351309142934.0	374256443956.0	2.58469632462e+12
0.0387452919598	319.65	0.78144295011	341873384335.0	369870473187.0	2.57346989639e+12
0.0499401958034	318.05	0.782622763724	334818444838.0	358000911089.0	2.51656398848e+12
0.062466519551	315.95	0.792727413054	339189177444.0	363924224582.0	2.51691870711e+12
0.0790027629744	313.05	0.847539192338	389349901525.0	432272648829.0	2.70228628845e+12
0.0959384340781	310.05	0.933142147087	484177360562.0	553257694436.0	3.05216319919e+12
0.0999673830304	307.95	0.9431672758	490862166930.0	559849451640.0	3.06141294916e+12
0.120880086583	307.85	0.866365813279	417589630770.0	457537070468.0	2.83530300378e+12
0.124914454062	307.45	0.854082308881	397173011206.0	414857441865.0	2.73546449368e+12
0.131079623074	306.65	0.840182515946	393777487791.0	418938465011.0	2.75694640095e+12
0.164350413628	305.15	0.849793768639	405398069603.0	419092027891.0	2.8062038286e+12
0.168045539789	304.85	0.862728793009	404164986228.0	415964210634.0	2.75572244108e+12
0.207013848038	300.55	0.820011198397	369201195433.0	397169136899.0	2.64846595033e+12
0.209520353714	300.15	0.812830354519	368282866183.0	396523335496.0	2.66521764232e+12
0.248188579192	291.05	0.810314697655	372575338363.0	399707183556.0	2.70465245635e+12
0.249844877242	290.55	0.812105823659	372960768121.0	400104557154.0	2.70147905284e+12
0.256507586307	288.85	0.816995623336	371972691833.0	397790755792.0	2.67819630283e+12
0.29180526368	282.25	0.853728809167	379212571618.0	402136547445.0	2.61284633016e+12
0.305084579473	280.25	0.870022618448	387886317426.0	409282150025.0	2.62255735859e+12
0.338137317039	262.95	0.936804099014	288581788791.0	292943831571.0	1.81205434076e+12
0.3557019492	259.45	0.94484758976	269548721913.0	273262771251.0	1.6781338433e+12
0.387504057392	253.95	0.913130775464	252880342934.0	267702411243.0	1.62904533391e+12
0.408305211059	250.75	0.928415561905	246954798890.0	261714056798.0	1.56468218241e+12
0.440280867564	245.75	0.94262312649	245674197142.0	260744512029.0	1.53310723609e+12
0.463014302939	242.95	0.945221151199	251549777514.0	267511120576.0	1.56545859319e+12
0.496912209981	239.85	0.923555652176	252683255327.0	270590571086.0	1.60940175793e+12
0.499900107866	239.55	0.920584689263	252387724992.0	270346388738.0	1.61270733018e+12
0.519719878555	237.45	0.887246426348	245459907886.0	263943456264.0	1.62737405101e+12
0.557928485477	216.75	0.713986925781	266712261065.0	358779236863.0	2.1973730844e+12
0.578755055311	233.05	0.883540133124	244854846055.0	267938602048.0	1.63017226933e+12
0.62396814497	228.75	0.998592474094	268683403654.0	289463623622.0	1.58271832677e+12
0.639979037366	227.15	0.981675688	259183633510.0	279855741105.0	1.55306852102e+12
0.695807091467	221.05	0.890313937906	229437395901.0	248562011312.0	1.51590543867e+12
0.703463160323	220.15	0.874014463119	227332962091.0	247387349521.0	1.53001211606e+12
0.749984158384	205.95	0.732303760102	244603852981.0	302515093340.0	1.96482152953e+12
0.769587321565	199.25	0.791461679304	200175558816.0	203599407028.0	1.48775780046e+12
0.774398375006	198.45	0.793432534612	195613359068.0	200823052772.0	1.45023901573e+12
0.83812875329	196.55	0.75951842904	238350117922.0	267928550036.0	1.84598485511e+12
0.860926698985	194.35	0.776129899414	246513263087.0	276460786718.0	1.86834448622e+12
0.909493582555	192.25	0.74303263129	249581562727.0	299694157050.0	1.97585782609e+12
0.956884698429	189.95	0.736173022732	199078720837.0	225706148611.0	1.59072835173e+12
0.983781630555	187.05	0.763168149274	187972210717.0	198713332806.0	1.44885355556e+12
0.999810014676	184.95	0.757851831585	194909583008.0	216397530107.0	1.5128642712e+12
1.06063440863	173.55	0.787145522573	210183641373.0	231141942837.0	1.57070621068e+12
1.06418199809	172.95	0.786070841182	209671709812.0	230536012663.0	1.56902270671e+12
1.14047912499	157.15	0.732823985247	210645231224.0	250157735945.0	1.69084203081e+12
1.18530498469	152.45	0.747559005014	152829996650.0	176275000946.0	1.20258063145e+12
1.22333660393	150.55	0.73974996052	150637830434.0	175868444502.0	1.19784377451e+12
1.30975825235	147.25	0.769609644705	153830523588.0	176806109812.0	1.17577195023e+12
1.32355752197	146.65	0.771392422049	152344237259.0	174752652206.0	1.16172073578e+12
