redshift	R500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	325.35	0.660964254899	1.03019154736e+12	1.34618110263e+12	9.1683479608e+12
0.030527243818	320.65	0.660555144038	1.01437370057e+12	1.32180219087e+12	9.03316577705e+12
0.0387452919598	319.65	0.658904207779	1.00994045352e+12	1.31618180004e+12	9.0162213673e+12
0.0499401958034	318.05	0.651256745504	994322338228.0	1.30310629105e+12	8.98102779147e+12
0.062466519551	315.95	0.640939820724	970708040446.0	1.27730678053e+12	8.90886649903e+12
0.0790027629744	313.05	0.633942063601	949453506105.0	1.25371153546e+12	8.80998587225e+12
0.0959384340781	310.05	0.648991892013	960486268432.0	1.25883835727e+12	8.70568538005e+12
0.0999673830304	307.95	0.659403272133	960401600149.0	1.23541046489e+12	8.56747519476e+12
0.120880086583	307.85	0.693371941634	1.03053203889e+12	1.33137045808e+12	8.74271484887e+12
0.124914454062	307.45	0.694516312517	1.03243114193e+12	1.33349799062e+12	8.74439412698e+12
0.131079623074	306.65	0.69635435294	1.03383538723e+12	1.33527684026e+12	8.73317529368e+12
0.164350413628	305.15	0.694557779116	1.05207430774e+12	1.35362474559e+12	8.91023408645e+12
0.168045539789	304.85	0.696832512095	1.05679767985e+12	1.35658678535e+12	8.92102023426e+12
0.207013848038	300.55	0.67846205397	1.0285860824e+12	1.33505681527e+12	8.91797313004e+12
0.209520353714	300.15	0.676491368338	1.02444642913e+12	1.33089701143e+12	8.90795618027e+12
0.248188579192	291.05	0.657872106944	947819328218.0	1.22625928222e+12	8.47491139112e+12
0.249844877242	290.55	0.65774999348	944566479781.0	1.22131813982e+12	8.44739409435e+12
0.256507586307	288.85	0.657974049744	935383502750.0	1.20703107085e+12	8.36242082901e+12
0.29180526368	282.25	0.657779081381	907579501453.0	1.16716496834e+12	8.11625529124e+12
0.305084579473	280.25	0.660512785136	905851539964.0	1.16540223022e+12	8.06727529018e+12
0.338137317039	262.95	0.599230618147	705429605451.0	1.13887023411e+12	6.92485628864e+12
0.3557019492	259.45	0.596781729995	688458016423.0	1.11947122095e+12	6.78598696012e+12
0.387504057392	253.95	0.594192046943	667286779876.0	1.0944239951e+12	6.60597255114e+12
0.408305211059	250.75	0.592046256982	656154440834.0	1.08063792489e+12	6.51930817802e+12
0.440280867564	245.75	0.592505922072	642194633660.0	1.05189001796e+12	6.37565862448e+12
0.463014302939	242.95	0.594802106339	639932662244.0	1.04547333907e+12	6.32867593741e+12
0.496912209981	239.85	0.595337029853	641443921922.0	1.04279129529e+12	6.33792180145e+12
0.499900107866	239.55	0.595721009078	641789033757.0	1.04269537302e+12	6.3372443691e+12
0.519719878555	237.45	0.595360502566	639977144616.0	1.03818814429e+12	6.32317969145e+12
0.557928485477	216.75	0.63982426127	547782736641.0	726034863727.0	5.03615068552e+12
0.578755055311	233.05	0.584018721757	637080771723.0	1.03869536818e+12	6.41680448194e+12
0.62396814497	228.75	0.598487332204	652582879890.0	1.04637046433e+12	6.41404189583e+12
0.639979037366	227.15	0.606213130179	660110105261.0	1.05095416489e+12	6.40533902331e+12
