redshift	R2500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	144.95	0.483004894811	332887891475.0	673383785695.0	4.05412882672e+12
0.030527243818	142.65	0.550369627409	371813864980.0	695289529436.0	3.97394818557e+12
0.0387452919598	142.25	0.556237895025	375681812048.0	698996865691.0	3.97292782785e+12
0.0499401958034	141.95	0.559387728003	379216436409.0	700216403208.0	3.98772588025e+12
0.062466519551	141.45	0.559902393603	380687080414.0	694728781617.0	3.99951097321e+12
0.0790027629744	140.35	0.562549505998	379621504159.0	670785412226.0	3.96954872009e+12
0.0959384340781	139.85	0.560076488256	380116764670.0	679990975416.0	3.99227786835e+12
0.0999673830304	139.75	0.555307613214	377551663184.0	679145484564.0	3.99939075843e+12
0.120880086583	137.85	0.546475131099	364718177544.0	663803492069.0	3.92588961927e+12
0.124914454062	137.35	0.547057756647	362536177499.0	660442990487.0	3.89824607014e+12
0.131079623074	136.65	0.547418117314	359378124233.0	657667084950.0	3.86174461387e+12
0.164350413628	132.55	0.551082488834	341837997695.0	610973511443.0	3.64883985954e+12
0.168045539789	132.85	0.543573780752	340957886340.0	617836734192.0	3.68971921852e+12
0.207013848038	131.45	0.519450060228	329350532749.0	588290603583.0	3.72962912767e+12
0.209520353714	131.45	0.521422244541	331243232618.0	590035414807.0	3.73687471917e+12
0.248188579192	133.95	0.594003421278	416866157578.0	715960884226.0	4.12818138797e+12
0.249844877242	134.35	0.587418065495	417065445226.0	719180240487.0	4.17645675627e+12
0.256507586307	134.05	0.575420126149	408453132474.0	709077529192.0	4.1754978249e+12
0.29180526368	123.35	0.545061450813	314047689445.0	568812125139.0	3.38923133699e+12
0.305084579473	120.85	0.551751346508	303360555516.0	551049426921.0	3.23419936766e+12
0.338137317039	118.55	0.540307045302	291185843490.0	542325651765.0	3.17015652077e+12
0.3557019492	117.55	0.554570419417	297268863755.0	548177469365.0	3.15314397199e+12
0.387504057392	116.95	0.533374772581	292654405431.0	542459285438.0	3.22755516577e+12
0.408305211059	117.25	0.529599220163	299773146628.0	536040318822.0	3.32963377516e+12
0.440280867564	116.05	0.509251462806	290600831832.0	551742878388.0	3.35672409936e+12
0.463014302939	112.15	0.502173350802	265596523402.0	521794329450.0	3.11114177625e+12
0.496912209981	100.85	0.516786133579	207017455849.0	392323350750.0	2.35639012187e+12
0.499900107866	99.55	0.523333356294	202292861980.0	369439836374.0	2.27380501804e+12
0.519719878555	97.15	0.508645466852	187256175064.0	351119292442.0	2.16556911233e+12
0.557928485477	107.35	0.429248013024	222937146811.0	479077345634.0	3.05509854781e+12
0.578755055311	104.85	0.433414284423	215201959991.0	452930346604.0	2.92074794901e+12
0.62396814497	99.85	0.431099899659	195265472138.0	403234232407.0	2.66439501668e+12
0.639979037366	98.95	0.429596674642	193075105436.0	401007091151.0	2.64372603739e+12
0.695807091467	98.65	0.393083599696	187306989938.0	430027431738.0	2.80298090284e+12
0.703463160323	97.75	0.387024590236	181275356561.0	423779411917.0	2.75518831033e+12
0.749984158384	91.55	0.460892380695	187654432537.0	410170448681.0	2.39502679887e+12
0.769587321565	88.35	0.519101264982	194519949494.0	385296030055.0	2.20426162334e+12
0.774398375006	88.15	0.528991243421	197784848089.0	386976971033.0	2.19935641156e+12
0.83812875329	91.55	0.425618421044	192360557073.0	467791440443.0	2.65856136088e+12
0.860926698985	91.65	0.420972058049	196441258621.0	485341455321.0	2.74492521136e+12
0.909493582555	87.25	0.410718097756	175209392335.0	432892970000.0	2.50936954069e+12
0.956884698429	87.25	0.436265834987	196640583842.0	471133878457.0	2.65138643449e+12
0.983781630555	86.75	0.444422107105	203590697047.0	479201708228.0	2.69471818892e+12
0.999810014676	86.15	0.461057133838	210271583306.0	485255629772.0	2.68272970035e+12
1.06063440863	81.15	0.491511423438	201223953542.0	460997372056.0	2.40822544199e+12
1.06418199809	80.85	0.491276509421	200096498946.0	459896602521.0	2.39587728402e+12
1.14047912499	75.65	0.499416464144	181876574147.0	419563112172.0	2.14222453138e+12
1.18530498469	69.45	0.58879511846	174210793711.0	310869517320.0	1.74045154696e+12
1.22333660393	66.85	0.608705196579	167770327714.0	302690504877.0	1.62128446778e+12
1.30975825235	63.95	0.637209231554	169360179620.0	292269968605.0	1.56343678241e+12
1.32355752197	63.65	0.632097421825	167977675733.0	287841336673.0	1.56321468935e+12
1.39920516296	64.85	0.620574793381	189509155682.0	323032806886.0	1.79633422304e+12
1.48343559679	57.95	0.52672610936	125588045678.0	250595682218.0	1.40253766947e+12
1.49223617411	53.85	0.511787232067	98706843666.4	207718335735.0	1.13451148402e+12
1.4997393169	52.45	0.505254314361	90804642647.8	199461153480.0	1.05718039722e+12
1.58883935177	45.85	0.462451107956	60836550368.7	160900886526.0	773837611882.0
1.67123312994	50.15	0.574543771893	107805777339.0	199992644946.0	1.10374816059e+12
