redshift	R2500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	162.45	0.518262554686	502434288750.0	1.06591510114e+12	5.70269989498e+12
0.030527243818	160.55	0.503965939352	485322512992.0	1.05354417237e+12	5.66474455672e+12
0.0387452919598	159.95	0.504774869749	484599405371.0	1.05386346871e+12	5.64723980592e+12
0.0499401958034	158.55	0.501406546287	474260384108.0	1.04166609807e+12	5.56388221494e+12
0.062466519551	157.35	0.496619605298	464249093996.0	1.03108606947e+12	5.49893116255e+12
0.0790027629744	156.55	0.482730881475	452153532792.0	1.02555384564e+12	5.50975039209e+12
0.0959384340781	155.55	0.473933607653	442994232521.0	1.00798926473e+12	5.49834066315e+12
0.0999673830304	155.45	0.47191970993	442092171315.0	1.00696777669e+12	5.51056065149e+12
0.120880086583	155.55	0.481696079098	461371532489.0	1.02918436518e+12	5.63415462337e+12
0.124914454062	155.55	0.490588758881	472170327301.0	1.04126724834e+12	5.66150867353e+12
0.131079623074	155.65	0.515941102449	500447937910.0	1.07171077208e+12	5.70571211617e+12
0.164350413628	150.75	0.505687627806	461576412814.0	1.03006673495e+12	5.36923432609e+12
0.168045539789	150.35	0.498872861519	453510103637.0	1.0213553913e+12	5.3474676571e+12
0.207013848038	153.85	0.591249718239	600540852031.0	970552782495.0	5.97479058047e+12
0.209520353714	153.75	0.602090368456	612478463728.0	983127238524.0	5.98384342496e+12
0.248188579192	149.45	0.637284608347	621022948545.0	967270819015.0	5.73225230936e+12
0.249844877242	149.35	0.637303140431	621081520486.0	966127064001.0	5.73262624482e+12
0.256507586307	149.45	0.633720233301	623297249711.0	971060365654.0	5.78560414739e+12
0.29180526368	137.15	0.479299058994	379582732252.0	800609292774.0	4.65855202422e+12
0.305084579473	135.05	0.4712314674	361373783423.0	788893855673.0	4.51100634155e+12
0.338137317039	131.55	0.530739010242	390918099443.0	632905104697.0	4.33267234487e+12
0.3557019492	131.35	0.533624713601	399150935600.0	646586204600.0	4.3999961399e+12
0.387504057392	131.95	0.570724699701	449268339993.0	711351035304.0	4.63052491423e+12
0.408305211059	131.15	0.556436155691	440841657850.0	704205512626.0	4.66034817494e+12
0.440280867564	123.95	0.515604750687	358508331431.0	607709697564.0	4.09009524257e+12
0.463014302939	121.65	0.499734599659	336997822582.0	585655610411.0	3.9667858383e+12
0.496912209981	118.55	0.481154921744	312816679189.0	545690956817.0	3.82433605004e+12
0.499900107866	118.55	0.487661359302	318119857048.0	551226359798.0	3.83728019672e+12
0.519719878555	118.15	0.491078518998	325170479494.0	569278448288.0	3.89503399648e+12
