redshift	R2500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	167.85	0.613923194421	656942461799.0	1.0724844387e+12	6.29454540481e+12
0.030527243818	172.05	0.507172961534	601597566806.0	1.0424671241e+12	6.97751947541e+12
0.0387452919598	172.75	0.510131876537	616815246847.0	1.0556032907e+12	7.11252354212e+12
0.0499401958034	173.55	0.531348372401	658634860330.0	1.08145647065e+12	7.29149256695e+12
0.062466519551	179.15	0.538520533875	743574773478.0	1.29541118963e+12	8.12219586926e+12
0.0790027629744	179.05	0.515415087456	721979317036.0	1.25867643628e+12	8.2398386512e+12
0.0959384340781	169.85	0.515148317049	626524686149.0	1.11416524251e+12	7.15413252517e+12
0.0999673830304	164.25	0.527768791008	582626159930.0	971142206222.0	6.49377675198e+12
0.120880086583	160.45	0.532832246638	560350747460.0	943053857539.0	6.18615124781e+12
0.124914454062	160.15	0.531234675824	557695783867.0	939631772648.0	6.17535636095e+12
0.131079623074	159.35	0.530337022602	552125730312.0	932844367022.0	6.12402731693e+12
0.164350413628	155.25	0.489570170281	488079649677.0	863384837451.0	5.86444382663e+12
0.168045539789	154.95	0.486057237539	483855491786.0	859104460752.0	5.85570701431e+12
0.207013848038	147.25	0.495534714215	441856581972.0	877985709249.0	5.24515496085e+12
0.209520353714	147.75	0.497761393096	449209010441.0	885348979128.0	5.30857953313e+12
0.248188579192	159.15	0.541824297163	637898873835.0	1.19325636095e+12	6.92539322493e+12
0.249844877242	158.95	0.540156081167	634501133646.0	1.1888788537e+12	6.90977985773e+12
0.256507586307	158.15	0.53455943551	623043033865.0	1.17294488131e+12	6.85603654014e+12
0.29180526368	146.15	0.632562231139	606240621199.0	925416990759.0	5.63758176765e+12
0.305084579473	144.75	0.632089527344	597243189384.0	897506642695.0	5.55806587468e+12
0.338137317039	142.85	0.620672262973	585661671794.0	874482954742.0	5.55054392331e+12
0.3557019492	142.65	0.682815431434	654389746007.0	937378839815.0	5.63746990752e+12
0.387504057392	138.85	0.703018534378	645008107183.0	913344686199.0	5.39696345236e+12
0.408305211059	136.75	0.676278752496	607890149284.0	859913442679.0	5.28750074486e+12
0.440280867564	132.35	0.655628623869	554295902128.0	781764580619.0	4.97318758129e+12
0.463014302939	130.65	0.721635533532	603205105345.0	823530487784.0	4.91697700665e+12
0.496912209981	128.55	0.670310903905	556210555012.0	788017261378.0	4.88105858808e+12
0.499900107866	128.45	0.670418069691	557007163539.0	788722763913.0	4.88726792255e+12
