redshift	R500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	304.45	0.821969164502	313987396061.0	337762561443.0	2.24702429541e+12
0.030527243818	298.25	0.73643603181	271388178828.0	281743697916.0	2.167738925e+12
0.0387452919598	297.95	0.711100318943	267648652175.0	298957753355.0	2.21403899616e+12
0.0499401958034	296.05	0.71864297831	260595149155.0	290895586883.0	2.1330656367e+12
0.062466519551	294.05	0.710336083955	253597442703.0	284195994466.0	2.10006178295e+12
0.0790027629744	292.45	0.744138775115	255592360607.0	264935986061.0	2.02043560212e+12
0.0959384340781	291.05	0.747454615457	260147468606.0	268588378073.0	2.04732059372e+12
0.0999673830304	290.75	0.744187983302	260650085066.0	269036907942.0	2.06028023686e+12
0.120880086583	287.55	0.691442420693	255916971889.0	270327106935.0	2.17717904953e+12
0.124914454062	287.15	0.688791867202	254481537837.0	268887045829.0	2.17329834141e+12
0.131079623074	286.65	0.686704164776	252251545206.0	266091515410.0	2.16080329052e+12
0.164350413628	283.85	0.749616495269	277367039735.0	282060864952.0	2.17654071417e+12
0.168045539789	283.35	0.760127086158	281709560506.0	286275093442.0	2.18005001002e+12
0.207013848038	280.55	0.717068639279	287710622584.0	323692320596.0	2.36018608855e+12
0.209520353714	280.35	0.703594487686	279755206754.0	314233557275.0	2.33887401346e+12
0.248188579192	275.55	0.714082833778	242899631007.0	256048210125.0	2.00091822864e+12
0.249844877242	275.35	0.715179026369	243856565185.0	257042942799.0	2.00572210671e+12
0.256507586307	274.25	0.725607980949	250577997681.0	261652848914.0	2.03138369527e+12
0.29180526368	269.55	0.758897981903	288433062890.0	302372831554.0	2.23569585936e+12
0.305084579473	266.95	0.74119492538	296803960755.0	324374291736.0	2.35552833906e+12
0.338137317039	255.85	0.694190378646	248448881399.0	281594265660.0	2.10527839795e+12
0.3557019492	253.75	0.714593363059	241112892550.0	266713065167.0	1.98478072421e+12
0.387504057392	248.45	0.715675218981	212827703620.0	228195968920.0	1.74929581904e+12
0.408305211059	244.75	0.706262139762	201331006236.0	211738971494.0	1.67685618414e+12
0.440280867564	238.15	0.714143166442	204848761064.0	214614085193.0	1.68732653166e+12
0.463014302939	234.35	0.737230956185	221195152607.0	231868909436.0	1.76491226474e+12
0.496912209981	229.45	0.80039273937	255998050753.0	272399277532.0	1.88141497631e+12
0.499900107866	228.95	0.799116189014	257548579735.0	274147829194.0	1.89583400553e+12
0.519719878555	226.25	0.720480936089	265269799931.0	345933574617.0	2.16579025158e+12
0.557928485477	231.95	0.787081886135	248201082425.0	251252680004.0	1.85496120915e+12
