redshift	R2500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	155.25	0.546306485518	462468957439.0	729838957394.0	4.97963268625e+12
0.030527243818	157.15	0.553224682659	500075233483.0	783237008042.0	5.31722302475e+12
0.0387452919598	156.55	0.553103610507	497878680012.0	774494613340.0	5.29502621585e+12
0.0499401958034	155.45	0.54788631253	488157128226.0	763134022285.0	5.2410736558e+12
0.062466519551	152.55	0.550176814911	468946287514.0	722655814850.0	5.01385645278e+12
0.0790027629744	150.85	0.539294246334	452051157349.0	708069372231.0	4.9307487945e+12
0.0959384340781	149.35	0.529134125248	437362806711.0	693165984035.0	4.86213659196e+12
0.0999673830304	148.95	0.526043786205	433257095155.0	689217874642.0	4.84478899819e+12
0.120880086583	146.05	0.496554865168	394024589823.0	642204713862.0	4.66774543445e+12
0.124914454062	145.85	0.49510965007	392549983355.0	641197308869.0	4.66385082339e+12
0.131079623074	145.55	0.505459533417	400961475301.0	649413890370.0	4.66624280996e+12
0.164350413628	146.55	0.579601425415	485885955154.0	759276947362.0	4.9312381786e+12
0.168045539789	146.35	0.580421279552	486889089632.0	759302132515.0	4.93443912089e+12
0.207013848038	144.15	0.566484253898	473297704730.0	731557748889.0	4.9147070308e+12
0.209520353714	144.15	0.571658892801	479294827481.0	737338846315.0	4.93192946638e+12
0.248188579192	140.55	0.557395341776	451849206716.0	699650235375.0	4.76849429999e+12
0.249844877242	140.35	0.557387437762	451065376976.0	698809404439.0	4.76028982205e+12
0.256507586307	139.35	0.557998707907	444816974667.0	686832309801.0	4.68920519374e+12
0.29180526368	135.45	0.530502718032	404492590347.0	648640600045.0	4.48511967542e+12
0.305084579473	134.15	0.535664484839	402935448656.0	646703758120.0	4.42480057684e+12
0.338137317039	130.95	0.458219383252	332965625784.0	755988647421.0	4.27441832391e+12
0.3557019492	127.85	0.463663331953	320002197283.0	713234727580.0	4.05976866543e+12
0.387504057392	126.05	0.458903896473	314843543206.0	705811449754.0	4.03574878449e+12
0.408305211059	124.85	0.460170682323	314761304671.0	703365120124.0	4.02358767611e+12
0.440280867564	122.85	0.458129771938	310018058218.0	694299814728.0	3.98060931264e+12
