redshift	R500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	359.05	0.663985949181	1.39046948338e+12	1.86800099342e+12	1.23183815339e+13
0.030527243818	372.05	0.582015309687	1.39545645028e+12	2.03725952863e+12	1.41036966175e+13
0.0387452919598	368.15	0.582816426136	1.36535258364e+12	1.98139010627e+12	1.37804725912e+13
0.0499401958034	364.85	0.583279792757	1.34414734553e+12	1.95001626881e+12	1.35556712054e+13
0.062466519551	360.85	0.58317472556	1.31646562496e+12	1.9140213309e+12	1.32788941316e+13
0.0790027629744	356.15	0.575288255926	1.2692226322e+12	1.82562520627e+12	1.29778687582e+13
0.0959384340781	349.05	0.568656538472	1.20136633663e+12	1.71103072198e+12	1.24272919163e+13
0.0999673830304	347.35	0.566110120406	1.18347867195e+12	1.68799837931e+12	1.22973234285e+13
0.120880086583	333.85	0.559386714525	1.06049554101e+12	1.47064150729e+12	1.11518720463e+13
0.124914454062	330.85	0.561402385238	1.04056823735e+12	1.44602994468e+12	1.09030346012e+13
0.131079623074	328.45	0.564082827788	1.02950910491e+12	1.43367169361e+12	1.07358983697e+13
0.164350413628	324.05	0.610364207847	1.10760625882e+12	1.51177616701e+12	1.06744970469e+13
0.168045539789	323.75	0.616107727606	1.11920653653e+12	1.52348065861e+12	1.06857414166e+13
0.207013848038	323.15	0.649651018753	1.22401797623e+12	1.83282667921e+12	1.10830361759e+13
0.209520353714	322.55	0.648094147974	1.21740280722e+12	1.82399434415e+12	1.10496183402e+13
0.248188579192	310.65	0.639839120903	1.12081666964e+12	1.70135476755e+12	1.03042140091e+13
0.249844877242	310.25	0.639550095601	1.11771617988e+12	1.69723982311e+12	1.02803534912e+13
0.256507586307	308.75	0.638642796268	1.10884772974e+12	1.68568394992e+12	1.02132737462e+13
0.29180526368	304.75	0.67441987381	1.17175497343e+12	1.51572609524e+12	1.02201559918e+13
0.305084579473	303.05	0.698575068247	1.21216912795e+12	1.54839307957e+12	1.02070728818e+13
0.338137317039	298.85	0.716799822146	1.23899214232e+12	1.55618632774e+12	1.01676770101e+13
0.3557019492	297.15	0.711942223694	1.23444106792e+12	1.55748702956e+12	1.01994485015e+13
0.387504057392	294.15	0.711191822823	1.2415274169e+12	1.5586814016e+12	1.02688223036e+13
0.408305211059	291.55	0.727850540956	1.26730969816e+12	1.57351857366e+12	1.02421616951e+13
0.440280867564	285.95	0.72962723482	1.24516154546e+12	1.53982486578e+12	1.00386599206e+13
0.463014302939	281.75	0.74369195286	1.24739215576e+12	1.53869749941e+12	9.86645194697e+12
0.496912209981	273.95	0.762637059663	1.22472644216e+12	1.49433049878e+12	9.4465291162e+12
0.499900107866	273.55	0.762696867438	1.22357231412e+12	1.493057104e+12	9.43688706223e+12
0.519719878555	239.75	0.596846529809	660401083928.0	926359876320.0	6.50872890161e+12
