redshift	R2500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	175.35	0.509619130712	621689351604.0	1.07102916595e+12	7.17593976662e+12
0.030527243818	165.05	0.625293949425	654754175889.0	1.05702401841e+12	6.15949531549e+12
0.0387452919598	163.05	0.633399193994	644203974154.0	1.01694789015e+12	5.98269650169e+12
0.0499401958034	161.75	0.635620132462	637987969098.0	1.00521755264e+12	5.90426610926e+12
0.062466519551	160.85	0.612361811048	611664323821.0	976723669789.0	5.87565287274e+12
0.0790027629744	160.15	0.615717502428	617404612116.0	990051490606.0	5.89847100603e+12
0.0959384340781	159.45	0.631949543604	636351244851.0	1.03378994952e+12	5.92332513672e+12
0.0999673830304	159.15	0.628323901193	631459250604.0	1.02891904782e+12	5.91170600541e+12
0.120880086583	159.75	0.643409972811	667758889485.0	1.06514058307e+12	6.10496205148e+12
0.124914454062	159.85	0.642910546456	671865708654.0	1.06947808421e+12	6.14728012966e+12
0.131079623074	159.95	0.64464817285	678960560908.0	1.07020066262e+12	6.19545020154e+12
0.164350413628	163.15	0.603335976669	698830933698.0	1.10927469007e+12	6.81340141677e+12
0.168045539789	162.45	0.603459941913	692659383593.0	1.09174417162e+12	6.75184329451e+12
0.207013848038	160.45	0.64290851835	741446450076.0	1.15340557712e+12	6.78393516627e+12
0.209520353714	160.25	0.641880588274	739447988762.0	1.15690523495e+12	6.77648480263e+12
0.248188579192	154.15	0.610622803999	653179467310.0	1.07284199654e+12	6.29231685335e+12
0.249844877242	153.75	0.609231369987	647859848164.0	1.06717346697e+12	6.25532510482e+12
0.256507586307	152.35	0.602448142523	627905277306.0	1.04684732248e+12	6.13091848748e+12
0.29180526368	144.95	0.593043728887	554440890777.0	924917056999.0	5.49945450176e+12
0.305084579473	142.25	0.571598625198	512839247193.0	882041169322.0	5.27765694508e+12
0.338137317039	134.85	0.551372034858	437739663639.0	793401159432.0	4.67005766541e+12
0.3557019492	122.55	0.593607786267	360810431615.0	589774688255.0	3.57544889525e+12
0.387504057392	132.55	0.601188725366	479967535573.0	742626618824.0	4.69625980232e+12
0.408305211059	140.65	0.643438509505	629335982768.0	923663397339.0	5.75342680698e+12
0.440280867564	154.25	0.589542914822	790068560421.0	1.21229664834e+12	7.88316168896e+12
0.463014302939	124.25	0.511045043723	367411821770.0	621811457541.0	4.2290714624e+12
0.496912209981	111.05	0.452043450053	241554655443.0	476928468711.0	3.14330345397e+12
0.499900107866	110.75	0.44964255688	239373457164.0	474976131568.0	3.13155224798e+12
0.519719878555	128.55	0.726409672587	619395929323.0	864588375668.0	5.01577223447e+12
0.557928485477	125.65	0.712400631488	593458081383.0	827431052341.0	4.90023413258e+12
0.578755055311	124.55	0.718496076175	598562094964.0	813764443176.0	4.90044916951e+12
0.62396814497	122.45	0.737189169472	615650828279.0	834610718134.0	4.91254566729e+12
0.639979037366	120.55	0.729545929763	593120932278.0	810532283005.0	4.78235367799e+12
0.695807091467	114.15	0.692906420457	511828148132.0	750593230199.0	4.3451088396e+12
0.703463160323	113.15	0.687110757181	499121719676.0	737534033217.0	4.27297940697e+12
0.749984158384	105.65	0.696300564326	435320514823.0	607480829761.0	3.67759131892e+12
0.769587321565	104.35	0.682007629822	420519575948.0	599204288307.0	3.62700423901e+12
0.774398375006	103.95	0.668327751703	410320588510.0	587851022653.0	3.61147732456e+12
0.83812875329	103.45	0.619999439055	404343986625.0	613785834449.0	3.83628417889e+12
