redshift	R500	fgas	Mgas	Mgas+Mstar	Mtot
0.0	332.35	0.616300430129	1.02382645878e+12	1.62277641594e+12	9.77203371382e+12
0.030527243818	326.95	0.615811906048	1.00256616025e+12	1.60169979793e+12	9.57670344396e+12
0.0387452919598	325.65	0.615550219087	998013815607.0	1.59725228872e+12	9.53727140619e+12
0.0499401958034	324.15	0.615542351037	994664424903.0	1.59410395448e+12	9.50538528414e+12
0.062466519551	322.75	0.617366002665	996802863577.0	1.59662384267e+12	9.49768246231e+12
0.0790027629744	321.45	0.626456519272	1.01594945515e+12	1.61591263522e+12	9.53964574039e+12
0.0959384340781	320.75	0.647609521901	1.06141313155e+12	1.6619769243e+12	9.64100502702e+12
0.0999673830304	320.75	0.653347951917	1.07503693414e+12	1.67577368151e+12	9.67898751785e+12
0.120880086583	325.85	0.651015865218	1.14770346641e+12	1.80234311565e+12	1.03702493625e+13
0.124914454062	326.55	0.647551302932	1.15374918933e+12	1.80841855729e+12	1.0480652122e+13
0.131079623074	327.05	0.644391582432	1.16041708925e+12	1.81542610877e+12	1.05929113043e+13
0.164350413628	327.75	0.640820039503	1.20318192162e+12	1.85860804136e+12	1.10445059129e+13
0.168045539789	327.55	0.641428831354	1.20712946028e+12	1.8622440586e+12	1.10702250725e+13
0.207013848038	318.15	0.650741117184	1.16985001754e+12	1.57796997818e+12	1.05748207846e+13
0.209520353714	317.85	0.657478707543	1.18202772137e+12	1.58941769577e+12	1.05754059616e+13
0.248188579192	312.05	0.660556501829	1.17300752819e+12	1.55181889895e+12	1.0445804809e+13
0.249844877242	311.85	0.660078405263	1.17160621552e+12	1.549196821e+12	1.04408827994e+13
0.256507586307	310.65	0.659176998277	1.1652085399e+12	1.53758955473e+12	1.03980689552e+13
0.29180526368	291.55	0.629082526125	956933538868.0	1.4944999823e+12	8.94798469693e+12
0.305084579473	283.95	0.613642826286	875622094734.0	1.40565802539e+12	8.39367459976e+12
0.338137317039	275.95	0.683934709416	930385322599.0	1.19169564767e+12	8.00201358913e+12
0.3557019492	276.45	0.688662336605	961123365680.0	1.24372084887e+12	8.20963563191e+12
0.387504057392	271.85	0.68487592839	943968240417.0	1.23078298368e+12	8.10767925286e+12
0.408305211059	269.55	0.675404381967	929651146300.0	1.22273845116e+12	8.09668444671e+12
0.440280867564	264.75	0.666640997698	903166876615.0	1.19475684189e+12	7.96942634998e+12
0.463014302939	258.75	0.66116921349	859033530408.0	1.13318359417e+12	7.6427309546e+12
0.496912209981	254.65	0.664458499842	857149767421.0	1.13778044074e+12	7.5882202675e+12
0.499900107866	254.65	0.668199572822	865034513966.0	1.14572808194e+12	7.61514751642e+12
0.519719878555	253.35	0.693024107486	904862908605.0	1.19559473114e+12	7.68042977769e+12
0.557928485477	234.95	0.587797165432	641084754078.0	1.0457634986e+12	6.41562601943e+12
0.578755055311	220.45	0.646364769932	597107521046.0	832180002594.0	5.43407893811e+12
0.62396814497	226.75	0.642294039147	681812353307.0	939474585932.0	6.24427545229e+12
0.639979037366	227.45	0.63658069694	695840113574.0	960006451541.0	6.42994228123e+12
0.695807091467	223.65	0.643683074499	715325207987.0	993373811575.0	6.53706071792e+12
0.703463160323	222.05	0.639675691966	702261839869.0	977836570225.0	6.45788491122e+12
0.749984158384	212.15	0.619559552333	627386613214.0	979802850544.0	5.956666273e+12
0.769587321565	209.25	0.622725741704	619909027756.0	965340625748.0	5.85574587411e+12
0.774398375006	208.55	0.623077824835	617710303896.0	961506145906.0	5.83167925111e+12
0.83812875329	197.85	0.641498857695	586136158775.0	888820603118.0	5.37469352617e+12
0.860926698985	195.55	0.646512499805	585809033438.0	881728866861.0	5.3300369163e+12
0.909493582555	190.75	0.654162443585	583468210110.0	865602678021.0	5.24665696645e+12
0.956884698429	186.25	0.660669797894	580341820955.0	851106431687.0	5.16714314513e+12
0.983781630555	183.65	0.666581244059	578895117531.0	842913389292.0	5.1085526747e+12
0.999810014676	182.25	0.666702584956	576904441440.0	837079748388.0	5.0900590675e+12
1.06063440863	177.85	0.659474080686	569439487524.0	816485087278.0	5.07926564874e+12
1.06418199809	177.65	0.659062985563	569136664752.0	815566765514.0	5.07973108364e+12
1.14047912499	171.95	0.649473948845	555183608383.0	788760112385.0	5.02835554447e+12
1.18530498469	168.35	0.656332024309	554212337311.0	781699595060.0	4.9671087981e+12
1.22333660393	165.25	0.670378470091	559057625375.0	780473847911.0	4.90554875139e+12
1.30975825235	164.45	0.665498855921	602012614609.0	757769179217.0	5.32119723823e+12
1.32355752197	162.75	0.660505590526	587519956709.0	742253861971.0	5.23235502457e+12
1.39920516296	153.75	0.687274015459	559633388391.0	787368941445.0	4.78988152343e+12
1.48343559679	143.75	0.679697863453	494690206607.0	697959698679.0	4.28122927594e+12
1.49223617411	142.95	0.680037225876	491156437356.0	693056540557.0	4.24852552761e+12
1.4997393169	142.35	0.678998234542	488136264650.0	689296831046.0	4.228861941e+12
1.58883935177	123.55	0.616658427299	317926596687.0	394284840063.0	3.03272665759e+12
1.67123312994	121.55	0.623911080957	333202766775.0	414221132624.0	3.14149938184e+12
1.68975444525	120.65	0.620545230167	329886159533.0	409495230223.0	3.12709972851e+12
1.79328674613	117.05	0.610323312079	328058627375.0	407609807380.0	3.16185961347e+12
1.89606731641	106.65	0.576285461124	258594381818.0	327150799377.0	2.639565849e+12
1.90188007172	106.15	0.574642336999	255864983911.0	324302361955.0	2.61917377776e+12
1.99986624221	103.25	0.72798020188	326862393453.0	439035369161.0	2.64117067542e+12
2.01466622751	95.75	0.535091001187	194390580886.0	259409633739.0	2.13697109963e+12
2.13150488126	78.15	0.548178463839	120257899515.0	141883655163.0	1.29045457926e+12
2.17171304231	75.45	0.524199187646	107159740633.0	128281887192.0	1.20250360997e+12
2.25342749143	71.65	0.497939222068	93713658166.9	109855192998.0	1.10707650315e+12
2.37902901317	77.25	0.632475792253	165922270224.0	223152230362.0	1.54316317907e+12
2.49865640548	67.85	0.331980141329	65230412878.9	132115170959.0	1.15581706037e+12
2.50934814759	67.55	0.33149159532	64861262394.4	131619640395.0	1.15096986772e+12
2.52011950504	68.35	0.476765855663	97409878271.9	116238517096.0	1.20184630914e+12
2.64582870338	64.25	0.329106698153	61734209577.2	128575295433.0	1.1034184698e+12
2.78673944284	61.05	0.722516511353	129681667843.0	170887331628.0	1.05580056409e+12
2.93360811078	59.05	0.537426136416	97544599039.5	162543952440.0	1.0676662711e+12
2.97877622744	57.75	0.550849782975	96620667009.4	159810795291.0	1.03178195277e+12
2.99973053266	57.25	0.550768719321	95468818604.2	157934864828.0	1.0196317732e+12
3.08632998429	55.95	0.540120379159	92807776951.6	153320931155.0	1.01075264104e+12
3.24467528047	52.45	0.555021533613	87768033980.2	143979740581.0	930202742700.0
3.41093862617	46.35	0.500450541408	61140036884.4	93461255876.1	718646991127.0
