rbins	temp
5.0	0.351277736748
15.0	0.601831768632
25.0	0.548986441393
35.0	0.527385497323
45.0	0.529973765246
55.0	0.527788917769
65.0	0.511414118779
75.0	0.531396755557
85.0	0.528380806344
95.0	0.509207504601
105.0	0.497205462584
115.0	0.485011611292
125.0	0.465745274099
135.0	0.461934565953
145.0	0.462900335775
155.0	0.464261851558
165.0	0.450801477543
175.0	0.440640467517
185.0	0.43705130095
195.0	0.424578133012
205.0	0.39960265913
215.0	0.402294019748
225.0	0.40344874485
235.0	0.408033371029
245.0	0.395109307535
255.0	0.394854749761
265.0	0.385472753751
275.0	0.37517019086
285.0	0.368860879387
295.0	0.365130615857
305.0	0.359612632823
315.0	0.351551222023
325.0	0.362497710039
335.0	0.34360343289
345.0	0.345618731749
355.0	0.347489652599
365.0	0.347418179995
375.0	0.34783706008
385.0	0.346032820761
395.0	0.34705597768
405.0	0.337046518524
415.0	0.348655412414
425.0	0.421302599559
435.0	0.331786744109
445.0	0.321974967146
455.0	0.324369958838
465.0	0.365614069071
475.0	0.308388355912
485.0	0.303401358556
495.0	0.299546104088
505.0	0.262237801833
515.0	0.251643174256
525.0	0.234952298195
535.0	0.228376968305
545.0	0.217772783536
555.0	0.215745775817
565.0	0.200432528277
575.0	0.200598327991
585.0	0.198772056284
595.0	0.183910699029
605.0	0.181140849553
615.0	0.177094666888
625.0	0.171903893682
635.0	0.184557170537
645.0	0.173567060244
655.0	0.168750879477
665.0	0.170151472079
675.0	0.172606090213
685.0	0.209522426098
695.0	0.183766051911
705.0	0.16846495063
715.0	0.191165970387
725.0	0.188941027578
735.0	0.154882968113
745.0	0.197628373712
755.0	0.181957965237
765.0	0.17904474179
775.0	0.163877925027
785.0	0.145015126319
795.0	0.163509100049
805.0	0.165499399803
815.0	0.149414880826
825.0	0.143327395348
835.0	0.14699309604
845.0	0.144731114477
855.0	0.15128908849
865.0	0.148008278836
875.0	0.144114882209
885.0	0.162339661384
895.0	0.14405311687
905.0	0.146338615188
915.0	0.176977915881
925.0	0.142384821343
935.0	0.151004541686
945.0	0.156409950742
955.0	0.13948119301
965.0	0.138796810414
975.0	0.135300066315
985.0	0.130952488492
995.0	0.134110748804
