rbins	hotdensity
5.0	0.0811918890668
15.0	0.027518822299
25.0	0.0118436933859
35.0	0.00657025064845
45.0	0.00412512589603
55.0	0.00272806386006
65.0	0.00195297961367
75.0	0.00145344690923
85.0	0.00115466312818
95.0	0.000958749172687
105.0	0.000783889347456
115.0	0.000624274819097
125.0	0.000515043752544
135.0	0.000443249760019
145.0	0.000397093622792
155.0	0.00036489129463
165.0	0.000339021693329
175.0	0.000294544050148
185.0	0.000226484704851
195.0	0.000178255586159
205.0	0.00015000951291
215.0	0.000133367577605
225.0	0.000118427431289
235.0	9.32436750884e-05
245.0	6.1790700002e-05
255.0	4.23067568614e-05
265.0	3.21124098857e-05
275.0	2.46636598521e-05
285.0	1.80952972872e-05
295.0	1.34633839648e-05
305.0	9.83875223192e-06
315.0	7.8300449845e-06
325.0	6.2205887056e-06
335.0	4.67778849204e-06
345.0	3.58053862299e-06
355.0	2.65697995943e-06
365.0	2.21146516717e-06
375.0	1.77511625649e-06
385.0	1.07298497047e-06
395.0	6.43124750012e-07
405.0	4.47407584691e-07
415.0	3.33057071774e-07
425.0	2.5310781287e-07
435.0	1.54407183539e-07
445.0	1.32839264508e-07
455.0	1.08885599154e-07
465.0	1.01016274301e-07
475.0	1.01505601663e-07
485.0	1.07785600535e-07
495.0	1.09885955952e-07
505.0	1.13810074581e-07
515.0	8.54042919301e-08
525.0	6.88905227659e-08
535.0	7.87810494383e-08
545.0	6.24130119524e-08
555.0	4.90718097392e-08
565.0	6.19051866012e-08
575.0	7.19660756372e-08
585.0	7.01820960307e-08
595.0	6.54659935227e-08
605.0	6.76767232947e-08
615.0	7.58952623424e-08
625.0	7.85047977772e-08
635.0	7.95814064176e-08
645.0	8.22167912333e-08
655.0	6.03702729327e-08
665.0	7.02648140018e-08
675.0	6.74893554634e-08
685.0	6.83937574697e-08
695.0	6.60427299433e-08
705.0	7.69330245958e-08
715.0	8.40741519244e-08
725.0	9.30379919797e-08
735.0	1.0149727222e-07
745.0	9.87320818453e-08
755.0	8.51434053793e-08
765.0	7.68962042831e-08
775.0	7.61726863145e-08
785.0	7.1961459127e-08
795.0	6.95324121363e-08
805.0	7.38036742312e-08
815.0	6.84673642094e-08
825.0	6.70867123695e-08
835.0	6.21651481843e-08
845.0	5.23810519293e-08
855.0	4.53992568367e-08
865.0	4.76096771333e-08
875.0	4.21985610034e-08
885.0	3.87328407102e-08
895.0	3.12449731438e-08
905.0	3.43437812209e-08
915.0	2.34520838176e-08
925.0	1.96753811003e-08
935.0	1.80177554406e-08
945.0	1.53004734014e-08
955.0	1.52806249549e-08
965.0	1.06315312569e-08
975.0	1.20103183281e-08
985.0	1.01495806706e-08
995.0	7.67639256338e-09
