rbins	hottemp
5.0	0.790482279945
15.0	0.585482106414
25.0	0.528545839832
35.0	0.530883761968
45.0	0.53629246066
55.0	0.494891229642
65.0	0.50625844568
75.0	0.489345482936
85.0	0.476966153612
95.0	0.483315359842
105.0	0.483673376067
115.0	0.46384419295
125.0	0.466418052143
135.0	0.427294220636
145.0	0.425421231944
155.0	0.427944101546
165.0	0.400121778777
175.0	0.395062497694
185.0	0.389876233902
195.0	0.417587801374
205.0	0.396606504858
215.0	0.407848439995
225.0	0.406917405256
235.0	0.410289992208
245.0	0.415048885133
255.0	0.437502943551
265.0	0.398327600845
275.0	0.402595416045
285.0	0.379672709317
295.0	0.392471590609
305.0	0.417063496821
315.0	0.37619229213
325.0	0.382287297796
335.0	0.383204695348
345.0	0.368772810456
355.0	0.415236628754
365.0	0.364819067183
375.0	0.360777670011
385.0	0.357193493032
395.0	0.357520396331
405.0	0.359252633481
415.0	0.365979893655
425.0	0.360324403914
435.0	0.362064531191
445.0	0.364581650818
455.0	0.368156984423
465.0	0.366272605131
475.0	0.370912765063
485.0	0.377039637617
495.0	0.376393907787
505.0	0.377046241526
515.0	0.377405983461
525.0	0.384793928762
535.0	0.375185946575
545.0	0.370031833791
555.0	0.368559601877
565.0	0.367492899484
575.0	0.366642056098
585.0	0.364755346876
595.0	0.369068960692
605.0	0.370503343341
615.0	0.36428071363
625.0	0.362178051485
635.0	0.361828674158
645.0	0.360627819799
655.0	0.360411527574
665.0	0.358455980203
675.0	0.365821242922
685.0	0.358677555967
695.0	0.365930353493
705.0	0.374072953615
715.0	0.369286992247
725.0	0.377168522829
735.0	0.376241865695
745.0	0.387115110129
755.0	0.398353707933
765.0	0.414877081428
775.0	0.447534256151
785.0	0.415035535467
795.0	0.425946510431
805.0	0.444297275735
815.0	0.456649013133
825.0	0.436648942671
835.0	0.448135660518
845.0	0.435744753955
855.0	0.460732846069
865.0	0.450087023684
875.0	0.440140899116
885.0	0.500994848046
895.0	0.43842589444
905.0	0.431743072769
915.0	0.421790625969
925.0	0.457753015537
935.0	0.46278000591
945.0	0.453433741785
955.0	0.450731737608
965.0	0.540826118946
975.0	0.486352699329
985.0	0.607423652469
995.0	0.485468688564
