rbins	hottemp
5.0	0.812409179851
15.0	0.630929706886
25.0	0.596894554115
35.0	0.575855695582
45.0	0.539126922261
55.0	0.505065789824
65.0	0.471893996122
75.0	0.443059962622
85.0	0.414751115747
95.0	0.395678033981
105.0	0.388448059557
115.0	0.378473884404
125.0	0.374342161888
135.0	0.370200559135
145.0	0.369104952456
155.0	0.364594199901
165.0	0.359984805781
175.0	0.357855784917
185.0	0.351564573681
195.0	0.344188286629
205.0	0.338715104443
215.0	0.344967257956
225.0	0.33896963827
235.0	0.351378403526
245.0	0.347701434603
255.0	0.349518325947
265.0	0.362417155333
275.0	0.350058102018
285.0	0.354308318152
295.0	0.362339934274
305.0	0.385391831149
315.0	0.368268765318
325.0	0.340268927247
335.0	0.348533612437
345.0	0.352445857918
355.0	0.392361938341
365.0	0.366956995987
375.0	0.354596293111
385.0	0.356901970629
395.0	0.367664211399
405.0	0.388618693175
415.0	0.365408112542
425.0	0.359825076313
435.0	0.39379644018
445.0	0.372823634421
455.0	0.351688262002
465.0	0.371572521438
475.0	0.406459915723
485.0	0.357884372774
495.0	0.36184598518
505.0	0.358008070064
515.0	0.33771027691
525.0	0.353137002544
535.0	0.364160477612
545.0	0.365909393662
555.0	0.387132724355
565.0	0.378933899917
575.0	0.645561951255
585.0	0.387920255127
595.0	0.38250363245
605.0	0.416407964614
615.0	0.547840714139
625.0	0.355906872399
635.0	0.358306615903
645.0	0.353796989801
655.0	0.364863625151
665.0	0.352950391536
675.0	0.355143019916
685.0	0.354046053406
695.0	0.355932167514
705.0	0.355509577291
715.0	0.457441755617
725.0	0.35818491903
735.0	0.474610365984
745.0	0.363782085762
755.0	0.365961603864
765.0	0.360405844456
775.0	0.362354231824
785.0	0.358634739617
795.0	0.360259385117
805.0	0.357451170501
815.0	0.377013702071
825.0	0.381141313814
835.0	0.357989346719
845.0	0.366656126384
855.0	0.373043574119
865.0	0.354372877698
875.0	0.397632366946
885.0	0.358770442496
895.0	0.550640557661
905.0	0.362735565974
915.0	0.372494343824
925.0	0.407595046617
935.0	0.371501746545
945.0	0.459950327962
955.0	0.368358008968
965.0	0.360595081226
975.0	0.359135876917
985.0	0.375619248766
995.0	0.387515526114
