rbins	hottemp
5.0	0.634801358858
15.0	0.478587822704
25.0	0.430350107894
35.0	0.413681150794
45.0	0.395008174427
55.0	0.383324401383
65.0	0.374008574403
75.0	0.34994997526
85.0	0.352776914038
95.0	0.341218526075
105.0	0.355537555716
115.0	0.383619631915
125.0	0.388819699412
135.0	0.505492705329
145.0	0.465040578549
155.0	0.458873940863
165.0	0.406926817047
175.0	0.405768978557
185.0	0.434576184027
195.0	0.390678593749
205.0	0.379768569359
215.0	0.403792406026
225.0	0.391942622965
235.0	0.359011108169
245.0	0.357432794906
255.0	0.365345744908
265.0	0.375163513952
275.0	0.368139799419
285.0	0.366881500403
295.0	0.362995403294
305.0	0.36980435404
315.0	0.362213737718
325.0	0.35961131502
335.0	0.456955834447
345.0	0.399026382934
355.0	0.389604124465
365.0	0.387767625792
375.0	0.410539899681
385.0	0.41873289132
395.0	0.447487739488
405.0	0.444189531527
415.0	0.479739167741
425.0	0.411201210138
435.0	0.415142266435
445.0	0.873768564504
455.0	0.820075698163
465.0	0.70924827429
475.0	0.425472707596
485.0	0.455521156613
495.0	1.49659193388
505.0	1.06377680117
515.0	0.579963035394
525.0	0.542456630827
535.0	0.589669834097
545.0	0.431198674734
555.0	0.655099674491
565.0	0.773640722108
575.0	0.650712444911
585.0	0.649100906167
595.0	0.803515735297
605.0	0.589266095437
615.0	0.726518654682
625.0	0.68087615393
635.0	0.580920237051
645.0	0.659271492892
655.0	0.778894123102
665.0	0.722060694349
675.0	0.571525210067
685.0	0.728720878788
695.0	0.552398890089
705.0	2.68906213404
715.0	1.01222763631
725.0	0.448148959859
735.0	2.00557279684
745.0	0.670260077622
755.0	0.619614447284
765.0	1.94830825119
775.0	1.95906969263
785.0	0.455234144935
795.0	0.646818728567
805.0	0.622900823669
815.0	0.819171857604
825.0	0.74730341841
835.0	0.598729451646
845.0	0.731341982909
855.0	2.90218966522
865.0	0.630028455418
875.0	2.55122590174
885.0	0.653614849435
895.0	1.8028625519
905.0	0.76106611525
915.0	0.714536630545
925.0	0.775628308634
935.0	0.586268173682
945.0	0.701388009259
955.0	0.602804154738
965.0	0.685762991342
975.0	0.914423054283
985.0	0.753649296007
995.0	0.883804275814
