rbins	hottemp
5.0	0.863473309787
15.0	0.63622613058
25.0	0.550372857532
35.0	0.529053506494
45.0	0.53127077925
55.0	0.529747324917
65.0	0.513272196432
75.0	0.534187258461
85.0	0.546084288791
95.0	0.528361589476
105.0	0.515463359812
115.0	0.502162158309
125.0	0.481067789335
135.0	0.477874045759
145.0	0.480731280731
155.0	0.481819598952
165.0	0.468580209783
175.0	0.460856984443
185.0	0.457965085487
195.0	0.445812209451
205.0	0.443033472456
215.0	0.427140030703
225.0	0.419570012277
235.0	0.423997878342
245.0	0.412003081402
255.0	0.414226913172
265.0	0.405325975602
275.0	0.395522741366
285.0	0.392712988605
295.0	0.391609541165
305.0	0.38966261635
315.0	0.385427056786
325.0	0.405574403942
335.0	0.383404212052
345.0	0.3896422023
355.0	0.395150198575
365.0	0.39378450573
375.0	0.392447283455
385.0	0.389714478706
395.0	0.400362231452
405.0	0.387566699378
415.0	0.400435259147
425.0	0.520194335176
435.0	0.386096286317
445.0	0.376526007935
455.0	0.388439956702
465.0	0.48392057976
475.0	0.392497116283
485.0	0.405639788902
495.0	0.441964497966
505.0	0.385247891362
515.0	0.414806618557
525.0	0.405367145031
535.0	0.446476907612
545.0	0.437785214969
555.0	0.538009587783
565.0	0.455947754598
575.0	0.609085570075
585.0	0.73569248302
595.0	0.58859538571
605.0	0.736416305955
615.0	0.768141205953
625.0	0.687812033162
635.0	1.42573960246
645.0	1.13295287055
655.0	0.865439891157
665.0	0.953911083829
675.0	1.14736717012
685.0	3.01626847668
695.0	1.91464725895
705.0	1.23239661619
715.0	2.73705379981
725.0	3.06257124674
735.0	1.05209560235
745.0	3.97503938291
755.0	3.03573666581
765.0	2.83888635663
775.0	2.10089488819
785.0	0.734391338895
795.0	2.42882590261
805.0	2.76436715288
815.0	1.4852298205
825.0	0.95621417398
835.0	1.41164004515
845.0	1.24333027386
855.0	1.96061851123
865.0	1.76818847598
875.0	1.42680683302
885.0	3.35189109403
895.0	1.55779928759
905.0	1.8352054056
915.0	4.94619271249
925.0	1.47640819461
935.0	2.2865204276
945.0	2.82730473536
955.0	1.19966219424
965.0	1.16792478858
975.0	0.906912229805
985.0	0.490150044962
995.0	0.947959315028
